"EZ_ID","pop","N"
481,417.628818511963,28
482,448.746927261353,20
483,465.948720693588,74
484,460.333399295807,21
485,538.294900417328,21
486,599.990862578154,58
487,494.116455554962,20
488,349.268452588469,70
489,359.618477106094,20
490,508.562575817108,21
491,482.828628540039,35
492,340.088928341866,24
493,410.650965053006,150
494,457.69047164917,25
495,431.066072940826,28
496,538.811221122742,21
497,296.919521111529,605
498,61.1606119303033,900
499,582.850007474422,72
500,0,692
501,460.824865669012,24
502,534.105813190341,149
503,316.555044882,272
504,511.391540050507,25
505,584.357059299946,29
506,407.457800984383,59
507,382.789528846741,25
508,0,717
509,498.664867579937,153
510,514.015046268702,352
511,0,4
512,6.16717392206192,4
513,241.831172261387,150
514,5.07094307243824,1312
515,388.774248078465,1159
516,487.413729482098,713
517,355.237094976474,103
518,401.977078780532,193
519,20.1102069877088,776
520,653.918449667282,600
521,526.693510830402,150
522,491.111890676431,208
523,473.287402823567,74
524,388.504790782928,210
525,395.134756462649,632
526,438.582819528878,1149
527,473.47542010434,123
528,524.137683767825,136
529,423.758994534612,780
530,467.202274944633,76
531,0,804
532,0,766
533,391.811849832535,46
534,11.18674195325,43
535,530.363239467144,90
536,447.524381855037,137
537,457.560950525105,70
538,641.653064370155,57
539,485.566932216287,93
540,119.650267499499,41
541,482.871973514557,63
542,510.955021381378,54
543,348.957315057516,59
544,533.914048433304,49
545,365.134371042252,44
546,619.737908482552,88
547,503.043125510216,54
548,661.327630236745,136
549,557.926436558366,87
550,476.53085977491,80
551,434.694516817573,99
552,442.310114383698,57
553,555.467943991069,133
554,522.861175060272,52
555,547.375081062317,51
556,491.425676107407,39
557,609.897773749195,708
558,118.004664257169,1145
559,0.744356997311115,1102
560,396.756028028205,389
561,8.52797099947929,830
562,442.011456251144,34
563,516.938883540221,299
564,383.35254144296,214
565,600.54688524548,1144
566,449.030899763107,76
567,544.482158241794,121
568,609.772425834555,1062
569,632.343165032566,677
570,369.701404683292,183
571,353.424592867494,336
572,378.476659491658,74
573,497.156041875482,220
574,411.370815254748,494
575,529.932131985202,96
576,495.063022971153,91
577,86.2125468254089,13
578,454.393518447876,54
579,479.033324845135,156
580,133.455675549805,77
581,510.391957700253,63
582,565.627824783325,50
583,648.573513746262,68
584,75.9139925315976,32
585,477.096837639809,61
586,368.713863015175,96
587,509.255884937942,169
588,475.636119604111,41
589,448.108696952462,50
590,428.531649082899,68
591,375.761440398172,91
592,503.791744208895,498
593,399.437592938542,298
594,0.111347999423742,66
595,194.712142449804,854
596,417.404633612838,492
597,16.6530858585611,694
598,364.076757030562,551
599,0,700
600,427.964850047138,248
601,561.980767981615,1028
602,405.050303596072,732
603,413.629845296498,758
604,448.715001671575,432
605,479.449659943581,273
606,455.24954997818,310
607,112.928838893771,717
608,14.7819459959865,690
609,443.062583439052,153
610,417.101809937507,254
611,117.948266528547,1212
612,4.27315010130405,762
613,20.70766299963,755
614,18.2950218915939,942
615,385.643503950909,141
616,340.096178770065,76
617,378.792561128736,1044
618,363.588004827499,86
619,644.935846827924,762
620,0,729
621,356.647594422102,40
622,449.008004099131,86
623,620.274003922939,48
624,568.015846252441,25
625,542.402629971504,31
626,650.082184195518,48
627,803.165197119117,111
628,301.991838276386,24
629,432.456779908389,81
630,399.396686077118,32
631,437.056975603104,31
632,476.422798037529,30
633,4.87947299331427,830
634,459.718659096397,505
635,0,928
636,11.6365331336856,949
637,935.473980455659,419
638,384.885071186349,122
639,768.535323314369,78
640,418.830917030573,105
641,0,917
642,534.096222162247,36
643,415.156711578369,16
644,341.616399347782,63
645,488.686919689178,48
646,402.026567421854,46
647,348.668818637729,42
648,396.494490623474,12
649,578.082640171051,48
650,427.089288659394,90
651,390.606692790985,24
652,656.814485669136,48
653,440.523008346558,28
654,486.138160228729,48
655,440.846967220306,24
656,410.291711464524,141
657,832.52207506448,59
658,541.477683067322,45
659,414.803678035736,40
660,363.853243768215,40
661,438.064368247986,24
662,368.613614603877,83
663,339.653544805944,142
664,585.958944320679,42
665,469.960206031799,20
666,384.850691795349,15
667,464.460468500853,145
668,460.206209182739,30
669,373.187913894653,16
670,412.893314599991,21
