"EZ_ID","pop","N"
622,372.729395471513,19
623,530.664549827576,12
624,511.106597349048,26
625,285.782329468057,55
626,12.2685104608536,6
627,0,974
628,0,756
629,355.382680080831,173
630,419.630328493193,373
631,421.185816273093,46
632,397.914528459311,15
633,426.142018459737,27
634,264.348654620349,936
635,1.16690205223858,747
636,452.936569213867,8
637,373.595210790634,15
638,538.965112686157,16
639,518.679629543796,59
640,590.777710914612,24
641,560.242373228073,21
642,581.738669037819,31
643,594.995123654604,55
644,516.361491903663,18
645,455.817983284593,35
646,430.135550868232,62
647,454.364028896205,84
648,345.806479265448,43
649,387.788069345988,110
650,453.533548355103,12
651,519.375314712524,15
652,567.598776340485,15
653,346.774176992476,54
654,584.104956150055,18
655,470.338219825178,27
656,339.155381296296,56
657,567.064371109009,16
658,335.291827201843,10
659,535.859831809998,16
660,430.583283156157,35
661,624.081339359283,20
662,407.389908945654,102
663,411.09218454361,12
664,530.879329681396,12
665,493.555671215057,16
666,368.056239843369,12
667,488.351313591003,8
668,508.973795005586,49
669,525.49201208353,24
670,447.51313675195,126
671,497.886229408439,69
672,358.088019649498,90
673,311.046496262774,100
674,186.038133502007,34
675,661.722749327309,40
676,468.867414474487,10
677,491.420490264893,10
678,439.258842468262,14
679,340.859676837921,14
680,547.484197616577,12
681,511.515802741051,16
682,511.951501846313,10
683,415.800668239594,15
684,334.372277438641,14
685,341.312239170074,14
686,349.027319736779,27
687,415.011111572385,33
688,301.993011474609,3
689,452.563453674316,6
690,463.302839751355,538
691,6.43606582283974,1075
692,166.626462414395,1243
693,2.03167772712186,740
694,0.0192576088011265,817
695,328.980145651381,267
696,380.455591082573,165
697,326.241602831986,1095
698,276.129948073998,113
699,78.2829407006502,208
700,0,30
701,29.8389050364494,1236
702,433.599233977497,325
703,227.174581332132,806
704,582.909307129681,399
705,3.27183246612549,1
706,491.549882154912,799
707,343.176844816655,325
708,116.623464632779,1306
709,478.18106276542,868
710,0,1
711,659.038462871686,881
712,504.887912651524,592
713,171.393797822297,1004
714,598.660981529392,825
715,0,1
716,0.753395593725145,1320
717,405.512601527385,520
718,0.296639168635011,1147
719,59.6660214485601,900
720,0,663
721,0,720
722,0,908
723,0,1297
724,0,867
725,0,804
726,355.664648640901,233
727,345.154949395917,445
728,462.30968974065,1290
729,429.473338466138,168
730,406.830186751671,120
731,0,690
732,0,744
733,0,871
734,0,1
735,327.139866007492,234
736,7.49818561971188,774
737,0,1
738,383.472894446924,304
739,486.097780836746,118
740,396.93483193405,746
741,358.472153576091,843
