"EZ_ID","pop","N"
1344,43.3241643160582,7
1345,68.090421795845,12
1346,59.5315477848053,4
1347,75.0748211704195,8
1348,119.742136567831,4
1349,35.7502700090408,4
1350,49.9653129577637,2
1351,61.0314044952393,2
1352,78.5222473144531,2
1353,73.2615623474121,2
1354,84.7007546424866,5
1355,52.3456787057221,15
1356,55.6961008310318,10
1357,60.0986581966281,6
1358,67.5009250640869,5
1359,60.0538864135742,3
1360,36.0338252782822,4
1361,61.7626783102751,6
1362,24.5349378585815,2
1363,29.9448618888855,6
1364,57.3451957702637,2
1365,56.4721446037292,2
1366,112.004083633423,2
1367,58.1510848999023,1
1368,93.3043975830078,4
1369,55.7110233306885,3
1370,47.8386526107788,2
1371,66.3965547084808,2
1372,34.5488939285278,2
1373,81.0966243743896,2
1374,71.1199800297618,32
1375,79.1938248351216,125
1376,37.8172345981002,79
1377,95.4086733683944,50
1378,50.9279056303203,55
1379,20.8412654958665,90
1380,4.61895573139191,100
1381,30.6686730533838,128
1382,0,146
1383,0,80
1384,0,105
1385,0,100
1386,71.2169852517545,44
1387,5.30545661970973,100
1388,0,100
1389,63.3296903222799,56
1390,7.24556743353605,150
1391,0,72
1392,43.5927945300937,100
1393,0,140
1394,0.156701244413853,22
1395,0,140
1396,25.6243847087026,99
1397,3.81379388831556,134
1398,95.5429886467755,51
1399,68.5157530754805,20
1400,109.407320421189,40
1401,90.2748388834298,57
1402,71.4184590317309,88
1403,90.0584444366395,30
1404,99.5948354154825,24
1405,118.100505277514,30
1406,26.8854569159448,20
1407,67.1278295442462,77
1408,118.122890498489,140
1409,59.1808355227113,85
1410,48.7564719319344,82
1411,0,83
1412,0,114
1413,0,80
1414,0,88
1415,0,1
1416,49.9140689820051,12
1417,71.6867876052856,3
1418,48.508889913559,10
1419,74.6406841278076,4
1420,81.492819070816,9
1421,60.6644437201321,6
1422,73.998531345278,8
1423,93.4897232055664,2
1424,94.7740275859833,6
1425,82.6184740662575,12
1426,54.3940218091011,6
1427,85.3230657726526,20
1428,50.8130811303854,5
1429,45.524772644043,2
1430,79.2566204071045,5
1431,54.4015748351812,24
1432,71.6187951564789,6
1433,74.8522186279297,2
1434,52.8075275421143,2
1435,83.6987962722778,3
1436,82.3389492034912,18
1437,58.0429515838623,3
1438,74.1042982339859,6
1439,56.4035774469376,4
1440,38.4762153625488,2
1441,61.7069947719574,16
1442,87.4081666022539,20
1443,68.3022686392069,6
1444,81.5457059293985,6
1445,53.623438835144,4
1446,45.5247728824615,3
1447,89.644368648529,4
1448,55.361025929451,5
1449,82.7846764326096,4
1450,67.0557389259338,4
1451,60.6342248916626,3
1452,39.5943146198988,9
1453,72.1702871322632,3
1454,66.3229328989983,6
1455,30.604190826416,2
1456,0,85
1457,0,140
1458,0,117
1459,0.060437798500061,80
1460,0.679925262928009,124
1461,6.63304853439331,93
1462,44.1195946931839,132
1463,5.38651916384697,83
1464,31.0045914128423,100
1465,3.70937006175518,111
1466,63.0895084887743,45
1467,72.2005071491003,86
1468,75.2903904914856,6
1469,72.2080618590117,75
1470,74.9126544743776,49
1471,50.4957827925682,6
1472,0,82
1473,0.0982114225625992,80
1474,0,10
1475,56.6856302227825,27
1476,44.8972267713398,21
1477,75.963472135365,27
1478,66.9603935033083,24
1479,77.3645749092102,7
1480,91.8764117956161,27
1481,49.9051864147186,3
1482,89.2205026503652,6
1483,14.044801985845,36
1484,83.8974346872419,32
1485,88.3539558649063,9
1486,39.9061434976757,14
1487,58.1992724388838,18
1488,37.2952508926392,3
1489,55.37455701828,4
1490,47.2605335712433,6
1491,83.9199429750443,12
1492,100.378693938255,13
1493,49.2862253189087,6
1494,65.5255280733109,9
1495,0,8
1496,0,88
1497,0,112
1498,0,147
1499,0,114
1500,0,76
1501,0,100
1502,0,140
1503,1.35899495147169,152
1504,0,100
1505,0,100
1506,0,100
1507,0,100
1508,0,80
1509,0,90
1510,0.0900307819247246,136
1511,0,100
1512,0,100
1513,0,100
1514,0,100
1515,69.8413782715797,108
1516,7.24747788906097,83
1517,0.0168807711452246,100
1518,0,100
1519,0,100
1520,0,100
1521,0,100
1522,0,142
1523,5.85762774944305,100
1524,0,100
1525,0,100
1526,0,137
1527,56.1004309952259,118
1528,0,85
1529,0,100
1530,0,100
1531,0,130
1532,0.523303911089897,120
1533,1.63180792331696,129
1534,70.9217487927526,35
1535,9.17751326225698,90
1536,0.410765431821346,105
1537,37.3008783068508,25
1538,45.3079903554171,91
1539,56.730646725744,135
1540,86.8740781098604,14
1541,84.8315055370331,10
1542,0.434123376384377,145
1543,0,85
1544,0,80
1545,8.24834422022104,142
1546,0,92
1547,87.1422928571701,11
1548,1.05026030540466,140
1549,31.4901764988899,101
1550,37.7849437370896,25
1551,76.629477314651,77
1552,55.1524463966489,80
1553,83.0436195526272,61
1554,60.6307627763599,119
1555,0,77
1556,0,96
1557,90.4044004380703,61
1558,83.7081850264221,49
1559,70.4993313271552,78
1560,19.6520792245865,94
1561,11.2224334236234,76
1562,32.2267066952772,80
1563,0,80
1564,52.406242609024,9
1565,37.2307984828949,102
1566,7.91803282499313,93
1567,17.5348097085953,80
1568,0,145
1569,0,130
1570,0,115
1571,0,99
1572,0,114
1573,0,80
1574,0,89
1575,0,90
1576,0,83
1577,0,80
1578,0,80
1579,0,80
1580,0,80
1581,0,133
1582,10.2207746505737,110
1583,87.249364476651,60
1584,0,84
1585,0,100
1586,0,100
1587,0,100
1588,0,100
1589,0,100
1590,0,100
1591,0,100
1592,0,100
1593,0,126
1594,0,110
1595,0,100
1596,7.79534596204758,100
1597,24.877157445997,100
1598,0,100
1599,0,100
1600,0,100
1601,0,100
1602,0,100
1603,0,100
1604,0,100
1605,0,100
1606,0,100
1607,0,100
1608,0,100
1609,0,100
1610,0,100
1611,0,100
1612,0,104
1613,0,110
1614,0,100
1615,90.3259731642902,50
1616,0,100
1617,0,100
1618,0,100
1619,0,100
1620,0,100
1621,0,100
1622,0,100
1623,0,100
1624,0,100
1625,0,100
1626,0,100
1627,0,100
1628,0,100
1629,0,100
1630,0,100
1631,0,110
1632,97.9514479655772,100
1633,34.8431190438569,100
1634,56.9928516820073,12
1635,94.4123958162963,100
1636,3.0199887752533,100
1637,0,100
1638,0,100
1639,0,100
1640,0,100
1641,0,100
1642,0,100
1643,0,100
1644,0,86
1645,0,148
1646,0,83
1647,0,100
1648,62.0985183734447,100
1649,0,100
1650,0,100
1651,0,100
1652,46.300203204155,100
1653,0,100
1654,0,100
1655,0,100
1656,0,100
1657,0,93
1658,0,86
1659,0,79
1660,0,123
1661,0,82
1662,64.7787580043077,110
1663,0,100
1664,0,100
1665,64.6466364823282,100
1666,0,100
1667,0,100
1668,0.607707798480988,100
1669,0,142
1670,64.1653236597776,98
1671,84.3048734590411,100
1672,0,100
1673,0,100
1674,0,100
1675,0,100
1676,0,100
1677,0,100
1678,0,101
1679,0,100
1680,0,100
1681,0,100
1682,0,100
1683,6.71292018890381,150
1684,0,101
1685,0,76
1686,0,100
1687,0,81
1688,0,93
1689,0,129
1690,0,85
1691,0,108
1692,91.0337847787887,50
1693,39.2976022772491,42
1694,99.4142564535141,9
1695,178.453024029732,5
1696,59.1257152557373,6
1697,3.14267587661743,4
1698,47.4987598955631,116
1699,61.7776450812817,40
1700,8.80515468120575,2
1701,46.7343264762312,90
1702,114.769008159637,10
1703,129.821764171124,6
1704,140.825849622488,35
1705,1.9913050532341,25
1706,120.214427947998,2
1707,57.2193508148193,2
1708,0,81
1709,0,87
1710,0.0471873246133327,70
1711,0,80
1712,14.2316970080137,97
1713,0,80
1714,0,80
1715,88.0135602522641,28
1716,9.49031686782837,114
1717,0,102
1718,80.3483062535524,30
1719,0.0570331551134586,87
1720,0,89
1721,0,95
1722,0,90
1723,0,139
1724,0,73
1725,0,131
1726,0,130
1727,0,137
1728,0,80
1729,0,130
1730,0,101
1731,95.8670300729573,134
1732,0,77
1733,0,94
1734,0,110
1735,0,95
1736,0,101
1737,0,86
1738,0,96
1739,84.0839782208204,30
1740,0,94
1741,0,89
1742,0,95
1743,0,80
1744,0,71
1745,0,89
1746,0,97
1747,0,104
1748,69.443569496274,8
1749,95.5704544782639,10
1750,93.6472666673362,20
1751,90.3304982334375,130
1752,0,80
1753,0,128
1754,0,95
1755,96.4498104266822,15
1756,0,96
1757,0,80
1758,0,128
1759,0,97
1760,95.7363166213036,5
1761,72.1268429756165,30
1762,56.6164546273649,100
1763,5.47009587287903,100
1764,0,100
1765,0,100
1766,0,100
1767,61.9772764593363,66
1768,0,100
1769,0,100
1770,0,111
1771,19.2642505578697,105
1772,0,117
1773,0,133
1774,0,146
1775,0,81
1776,0,76
1777,0,85
1778,0,84
1779,0,119
1780,0,90
1781,0,147
1782,0,105
1783,0,1
1784,51.7634326182306,20
1785,77.9697559699416,12
1786,95.7877401560545,9
1787,54.4374158382416,9
1788,94.9842605628073,103
1789,38.4063720703125,1
1790,70.2949070930481,11
1791,94.1872070245445,12
1792,55.3437404111028,29
1793,91.7317694090307,24
1794,55.877251625061,77
1795,56.1022281646729,2
1796,87.4251126646996,50
1797,69.6842633187771,20
1798,97.1375864446163,10
1799,90.2855043411255,3
1800,61.1159448623657,3
1801,72.930323600769,3
1802,102.215582370758,6
1803,53.1968421936035,2
1804,64.4841369241476,11
1805,88.7106839455664,25
1806,0,84
1807,0,82
1808,0,80
1809,0,90
1810,0,111
1811,0,95
1812,0,1
1813,0,1
1814,85.6470033526421,12
1815,75.8548127133399,90
1816,27.5211403444409,148
1817,0,100
1818,33.0478185955435,49
1819,9.52807223796844,85
1820,5.3021776676178,121
1821,69.5952062606812,6
1822,71.9458613246679,72
1823,94.12520429492,12
1824,70.2555022314191,26
1825,19.3994989395142,2
1826,78.0998191833496,2
1827,66.1814761385322,30
1828,60.0209122672677,50
1829,48.683629989624,46
1830,78.2648944854736,20
1831,102.841113805771,19
1832,70.8629739824682,122
1833,74.0654108673334,7
1834,96.1193002462387,13
1835,0,1
1836,68.5255267620087,4
1837,93.7356317043304,6
1838,40.8591194152832,1
1839,144.829341202974,30
1840,58.8294026851654,4
1841,97.1733679994941,107
1842,0,77
1843,0,142
1844,0,107
1845,83.2367976456881,17
1846,66.8499193191528,3
1847,64.5982878282666,20
1848,16.357442855835,100
1849,0,90
1850,0,136
1851,0,102
1852,85.9372810721397,65
1853,54.7602753192186,130
1854,0,100
1855,0,100
1856,0,80
1857,0,132
1858,0,96
1859,50.2820976376534,35
1860,1.07430803775787,100
1861,4.3413815498352,100
1862,0,100
1863,0,100
1864,0,100
1865,0,100
1866,0,80
1867,0,125
1868,0,92
1869,0,100
1870,0,100
1871,0,100
1872,0,100
1873,0,100
1874,0,100
1875,0,100
1876,0,80
1877,0,122
1878,25.804370701313,86
1879,0,138
1880,0,88
1881,0,100
1882,0,100
1883,0,100
1884,0,100
1885,0,100
1886,0,100
1887,0,100
1888,0,85
1889,0,80
1890,0,96
1891,0,102
1892,0,135
1893,0,88
1894,0,100
1895,0,100
1896,0,100
1897,0,100
1898,0,100
1899,0,100
1900,0,100
1901,0,100
1902,0,136
1903,0,83
1904,0,100
1905,0,100
1906,0,100
1907,0,100
1908,0,100
1909,0,80
1910,0,110
1911,0,146
1912,0,83
1913,0,100
1914,0,100
1915,0,150
1916,0,119
1917,0,75
1918,0,86
1919,0,116
1920,0,101
1921,75.8858790695667,12
1922,71.1618689931929,27
1923,89.0130409784615,12
1924,50.3600272685289,8
1925,98.5935143232346,12
1926,58.8956254422665,25
1927,56.1141980886459,11
1928,53.9067163169384,2
1929,78.8439064770937,12
1930,69.351732827723,10
1931,20.7356160916388,30
1932,80.3597106933594,2
1933,67.2767003178596,5
1934,72.3318339474499,30
1935,46.0848695635796,7
1936,71.8241138458252,4
1937,87.2176218032837,3
1938,72.3171181678772,6
1939,108.586047410965,15
1940,47.4682260006666,5
1941,75.3560846298933,20
1942,92.4052054286003,16
1943,85.1425884962082,10
1944,50.7941646575928,4
1945,53.4799346923828,1
1946,63.0824838578701,5
1947,90.2786645889282,8
1948,127.33493303135,10
1949,35.2093416303396,10
1950,31.4786958694458,2
1951,78.6084432601929,3
1952,0,82
1953,0,86
1954,0,82
1955,0,75
1956,0,80
1957,0,71
1958,0,80
1959,0,90
1960,0,80
1961,0,80
1962,0,99
1963,0,126
1964,0,132
1965,0,96
1966,0,80
1967,0,125
1968,0,78
1969,0,99
1970,0,100
1971,0,100
1972,0,93
1973,0,90
1974,0,100
1975,0,100
1976,0,100
1977,0,100
1978,0,100
1979,0,135
1980,0,80
1981,0,100
1982,0,100
1983,0,100
1984,0,100
1985,0,100
1986,0,94
1987,0,90
1988,0,100
1989,0,100
1990,0,100
1991,0,100
1992,0,100
1993,14.7374706268311,95
1994,50.8833737373352,119
1995,0,80
1996,0,100
1997,0,100
1998,0,100
1999,0,100
2000,0,100
2001,7.52513333968818,100
2002,0,80
2003,0,93
2004,0,85
2005,0,100
2006,0,100
2007,0,100
2008,0,100
2009,0,100
2010,0,100
2011,16.3976923823357,100
2012,35.0150282140821,100
2013,0,142
2014,0,99
2015,0,148
2016,0,100
2017,0,100
2018,0,100
2019,0,100
2020,0,100
2021,0,100
2022,22.0400387048721,100
2023,0,90
2024,0,100
2025,0,80
2026,0,113
2027,0,90
2028,0,100
2029,0,100
2030,0,100
2031,0,100
2032,0,100
2033,0,100
2034,0,100
2035,23.2491125892848,100
2036,55.5813193973154,100
2037,0,100
2038,0,100
2039,0,100
2040,0,100
2041,0,90
2042,0,128
2043,0,81
2044,0,100
2045,59.9724833723158,100
2046,0,100
2047,0,100
2048,0.872217655181885,100
2049,0,100
2050,0,100
2051,0,100
2052,0,100
2053,0,100
2054,0,100
2055,0,100
2056,0,100
2057,0,100
2058,0,100
2059,0,84
2060,0,98
2061,74.2768547311425,80
2062,36.5368970632553,100
2063,96.8101465702057,10
2064,58.6972412280738,100
2065,3.12193769216537,100
2066,0,100
2067,0,100
2068,0,100
2069,0,100
2070,0,100
2071,0,100
2072,0,100
2073,0,100
2074,0,100
2075,0,100
2076,0,100
2077,0,100
2078,0,100
2079,0,100
2080,0,100
2081,7.35670512542129,100
2082,0,100
2083,0,100
2084,0,100
2085,0,100
2086,0,100
2087,0,100
2088,0,100
2089,0,100
2090,0,100
2091,0,100
2092,0,100
2093,0,100
2094,0,100
2095,0,100
2096,0,140
2097,0,100
2098,0,100
2099,0,100
2100,0,100
2101,0,100
2102,0,100
2103,0,100
2104,0,100
2105,0,100
2106,0,100
2107,0,100
2108,0,100
2109,0,100
2110,0,100
2111,0,100
2112,0,140
2113,51.364598101005,99
2114,0,134
2115,0,88
2116,0,100
2117,0,100
2118,0,100
2119,0,100
2120,0,100
2121,0,100
2122,0,100
2123,0,100
2124,0,100
2125,0,100
2126,0,100
2127,0,100
2128,0,140
2129,0,104
2130,0,138
2131,0,85
2132,0,100
2133,0,100
2134,0,100
2135,0,100
2136,0,100
2137,0,100
2138,0,100
2139,0,100
2140,0,100
2141,0,100
2142,0,140
2143,0,108
2144,0,145
2145,0,78
2146,0,100
2147,0,100
2148,0,100
2149,0,100
2150,0,100
2151,0,100
2152,0,100
2153,0,125
2154,0,115
2155,0,149
2156,0,85
2157,0,100
2158,0,100
2159,0,100
2160,0,76
2161,0,119
2162,0,75
2163,0,89
2164,0,125
2165,0,80
2166,0,81
2167,68.7668433189392,50
2168,97.7485330104828,40
2169,79.8109239190817,100
2170,97.7906398568302,22
2171,51.7916846051812,19
2172,47.1117858439684,30
2173,100.545642398298,10
2174,47.9659572020173,8
2175,57.5302743203938,29
2176,88.5812226496637,12
2177,2.17152124643326,3
2178,111.806275874376,4
2179,0,80
2180,0,89
2181,0,84
2182,0,73
2183,0,75
2184,87.7330660652369,80
2185,0,77
2186,0,81
2187,0,87
2188,15.7179635763168,74
2189,0,80
2190,0,90
2191,0,80
2192,0,80
2193,0,80
2194,0,88
2195,0,124
2196,0,87
2197,0,80
2198,0,115
2199,0,90
2200,0,78
2201,0,142
2202,0,104
2203,0,123
2204,0,100
2205,0,100
2206,0,100
2207,18.2695663720369,80
2208,0,117
2209,0,90
2210,0,100
2211,0,100
2212,0,100
2213,0,100
2214,72.8721046801656,90
2215,0,83
2216,0,87
2217,0,100
2218,0,100
2219,0,100
2220,0.867091953754425,100
2221,28.1228848937899,100
2222,99.0728340148926,7
2223,0,109
2224,0,100
2225,0,100
2226,0,100
2227,63.5887634325773,20
2228,58.489294052124,3
2229,0,146
2230,0,100
2231,1.66142089478672,100
2232,77.6016956549138,98
2233,2.37460886873305,83
2234,42.4124804195017,100
2235,39.1161537580192,24
2236,0,108
2237,0,81
2238,0,100
2239,93.7756079956889,43
2240,0,82
2241,0,115
2242,0,100
2243,78.5718698129058,25
2244,79.2327997088432,29
2245,89.310468673706,6
2246,124.182117989287,20
2247,49.3939230442047,4
2248,113.667871952057,6
2249,80.2454189062119,6
2250,78.8629222810268,8
2251,54.9117792844772,4
2252,62.1638222932816,6
2253,53.1412151753902,6
2254,71.9140586853027,3
2255,77.3955347128212,80
2256,70.8044234365225,10
2257,79.9846858978271,5
2258,57.8586815595627,11
2259,55.5787749551237,70
2260,88.613160610199,6
2261,146.320248562843,25
2262,61.1633315682411,5
2263,21.8713329117745,140
2264,69.6098977997899,15
2265,71.3744013309479,7
2266,47.5445303916931,3
2267,25.7944693565369,3
2268,82.8285045623779,4
2269,41.4566965680569,12
2270,57.0461587905884,2
2271,67.2451028823853,2
2272,0,1
2273,0,71
2274,0,85
2275,0,81
2276,0,80
2277,0.666668273508549,80
2278,39.0312637835741,99
2279,12.3393850326538,72
2280,0,109
2281,0,5
2282,66.7251089811325,7
2283,29.4161949157715,1
2284,72.2773045450449,10
2285,83.8927841186523,2
2286,42.9540339354426,34
2287,101.089496612549,2
2288,94.0737475156784,37
2289,92.5346983969212,21
2290,54.0584282875061,3
2291,61.6839904487133,6
2292,59.6687064170837,4
2293,73.1542754173279,4
2294,109.377137184143,4
2295,56.387333933264,12
2296,63.2056188583374,2
2297,53.3440771996975,20
2298,59.9416696615517,54
2299,46.1599054336548,3
2300,67.2826512660831,8
2301,84.7523253709078,18
2302,193.374453544617,6
2303,135.349345136434,63
2304,58.3910028934479,4
2305,81.8949213027954,3
2306,60.1855946779251,21
2307,103.517132870853,4
2308,13.4158761501312,2
2309,59.0763154067099,6
2310,67.2303819656372,5
2311,43.0992268845439,3
2312,73.0729646682739,6
2313,88.870013654232,12
2314,44.3595056533813,2
2315,38.998963214457,30
2316,73.9731651544571,6
2317,138.624912858009,8
2318,199.164776172489,9
2319,3.82729955390096,113
2320,0,95
2321,65.2789802476764,42
2322,0,92
2323,0,80
2324,1.87589952349663,99
2325,67.5614216327667,70
2326,0,100
2327,61.9395303428173,70
2328,0,90
2329,18.0678744185716,90
2330,0,80
2331,1.12089350819588,100
2332,0,88
2333,75.6341789104044,42
2334,0,100
2335,0,100
2336,0,100
2337,0,112
2338,0,89
2339,0,76
2340,0,100
2341,0.869586072862148,72
2342,0,125
2343,0,79
2344,0,85
2345,32.5872202087194,84
2346,121.59661924839,11
2347,46.9497585296631,14
2348,0,86
2349,0,83
2350,0,85
2351,0,80
2352,0,88
2353,0,80
2354,0,89
2355,0,89
2356,0,79
2357,0,142
2358,0,105
2359,0,108
2360,0,100
2361,0,100
2362,0,80
2363,0,131
2364,0,94
2365,0,80
2366,0,100
2367,0,100
2368,0,100
2369,0,100
2370,0,80
2371,0,120
2372,0,97
2373,0,100
2374,0,100
2375,0,100
2376,0,100
2377,0,100
2378,0,100
2379,0,100
2380,0,100
2381,0,83
2382,0,145
2383,0,109
2384,0,117
2385,0,100
2386,0,100
2387,0,100
2388,0,100
2389,0,100
2390,0,100
2391,0,100
2392,0,100
2393,0,100
2394,0,100
2395,0,100
2396,0,90
2397,0,135
2398,0,97
2399,0,138
2400,0,100
2401,0,100
2402,0,100
2403,0,100
2404,0,100
2405,0,100
2406,0,100
2407,0,100
2408,0,100
2409,0,100
2410,0,100
2411,0,100
2412,0,100
2413,0,80
2414,0,124
2415,0,150
2416,0,100
2417,0,100
2418,0,100
2419,0,100
2420,0,100
2421,0,100
2422,0,100
2423,0,100
2424,0,100
2425,0,100
2426,0,100
2427,0,100
2428,0,100
2429,0,100
2430,0,100
2431,0,100
2432,0,86
2433,0,107
2434,0,80
2435,0,100
2436,0,100
2437,0,100
2438,0,100
2439,0,100
2440,0,100
2441,0,100
2442,0,100
2443,0,100
2444,0,100
2445,0,100
2446,0,100
2447,0,100
2448,0,100
2449,0,100
2450,0,100
2451,0,100
2452,0,100
2453,0,100
2454,0,90
2455,0,100
2456,0,100
2457,0,100
2458,0,100
2459,0,100
2460,0,100
2461,0,100
2462,0,100
2463,0,100
2464,0,100
2465,0,100
2466,0,100
2467,0,100
2468,0,100
2469,0,100
2470,1.71100246533751,100
2471,0,100
2472,0,100
2473,0,100
2474,18.7830042541027,103
2475,0,126
2476,0,100
2477,0,100
2478,0,100
2479,0,100
2480,0,100
2481,0,100
2482,0,100
2483,3.84024995565414,100
2484,0,100
2485,0,100
2486,0,100
2487,0,100
2488,0,100
2489,0,100
2490,0,100
2491,0,100
2492,0,100
2493,0,100
2494,33.5673330388963,100
2495,0,99
2496,0,148
2497,0,100
2498,0,100
2499,0,100
2500,0,100
2501,0,100
2502,0,100
2503,0,100
2504,0,100
2505,0,100
2506,0,100
2507,0,100
2508,0,100
2509,0,100
2510,0,100
2511,0,100
2512,0,100
2513,0,100
2514,10.9821007177234,100
2515,0,138
2516,0,90
2517,0,100
2518,0,100
2519,0,100
2520,0,100
2521,0,100
2522,0,100
2523,0,100
2524,0,100
2525,0,100
2526,0,100
2527,0,100
2528,0,100
2529,0,100
2530,0,100
2531,0,100
2532,0,100
2533,15.8933115229011,100
2534,0,120
2535,0,100
2536,0,100
2537,0,100
2538,0,100
2539,0,100
2540,0,100
2541,0,100
2542,0,100
2543,0,100
2544,0,100
2545,0,100
2546,0,100
2547,0,100
2548,0,100
2549,0,100
2550,24.6004123985767,100
2551,0,102
2552,0,99
2553,0,146
2554,0,84
2555,0,100
2556,0,100
2557,0,100
2558,0,100
2559,0,100
2560,0,100
2561,0,100
2562,0,100
2563,0,100
2564,0,100
2565,0,100
2566,75.201727071777,120
2567,0,123
2568,0,81
2569,0,100
2570,0,100
2571,0,100
2572,0,100
2573,0,100
2574,0,100
2575,0,100
2576,0,100
2577,61.6341117471457,103
2578,0,99
2579,0,136
2580,0,82
2581,0,87
2582,0,100
2583,0,100
2584,0,100
2585,0,100
2586,0,100
2587,111.056733429432,18
2588,17.724717836827,140
2589,0,121
2590,0,79
2591,0,93
2592,0,100
2593,0,100
2594,94.6057605743408,4
2595,58.5226207971573,67
2596,0,94
2597,91.4245635569096,18
2598,0.0887186452746391,100
2599,83.6299951672554,6
2600,0,115
2601,15.944007884711,149
2602,46.6976925116032,20
2603,56.501102745533,41
2604,70.3538848739117,84
2605,0,100
2606,44.0995043516159,94
2607,44.5177480261773,108
2608,20.7918477598578,90
2609,80.1319469995797,142
2610,20.9756225105375,112
2611,8.23815999925137,86
2612,0,94
2613,0,100
2614,0,100
2615,91.0696895401925,15
2616,0,121
2617,0,100
2618,1.6983283162117,132
2619,0,115
2620,0,140
2621,0,86
2622,0,96
2623,59.0739429295063,18
2624,91.8428068161011,4
2625,70.3095250725746,6
2626,94.8085458409041,16
2627,66.3171853274107,42
2628,103.268501609564,35
2629,96.1393257007003,27
2630,90.0747725851834,14
2631,75.6199703216553,2
2632,68.0091769620776,18
2633,83.3765161707997,11
2634,57.4770083427429,8
2635,77.6224759817123,8
2636,25.5636435709894,130
2637,47.1539601385593,40
2638,85.7719186916947,42
2639,19.4674055259675,80
2640,96.5702469348907,16
2641,67.2740806173533,140
2642,87.2484512329102,4
2643,52.8699759803712,20
2644,38.0602979063988,3
2645,98.3509547971189,30
2646,44.7648941986263,60
2647,69.6372876428068,37
2648,58.2818108778447,90
2649,80.024217247963,12
2650,53.0474121384323,46
2651,70.5376586839557,9
2652,56.0258259624243,4
2653,77.7428828328848,12
2654,49.9295853301883,10
2655,45.284529209137,5
2656,82.121780872345,6
2657,26.9958158135414,4
2658,65.2588996589184,5
2659,42.1350191757083,12
2660,0,78
2661,0,87
2662,0,80
2663,0,76
2664,0,81
2665,0,81
2666,0,109
2667,0,79
2668,0,83
2669,0,81
2670,0,80
2671,0,80
2672,0,80
2673,8.96058308705688,85
2674,0,90
2675,0,2
2676,0,130
2677,85.6353188976645,35
2678,0,130
2679,0,80
2680,0,1
2681,0,130
2682,0,80
2683,0,100
2684,0,100
2685,1.21043392643332,100
2686,73.7211911082268,13
2687,0,80
2688,0,100
2689,0,100
2690,0,100
2691,0,100
2692,0,100
2693,0,100
2694,77.686803817749,16
2695,70.0725969001651,26
2696,0,84
2697,0,100
2698,0,100
2699,0,100
2700,0,100
2701,0,100
2702,0,100
2703,0,100
2704,4.19617080688477,100
2705,0.449589744210243,100
2706,29.8804264366627,100
2707,51.9160876367241,46
2708,0.449589759111404,117
2709,0,110
2710,0,100
2711,0,100
2712,0,100
2713,0,100
2714,0,100
2715,0,100
2716,0,100
2717,3.27393568493426,100
2718,0,100
2719,20.3986944779754,100
2720,33.3099892437458,100
2721,0,100
2722,0.0461117699742317,86
2723,0,90
2724,0,110
2725,0,100
2726,0,100
2727,0,100
2728,0,100
2729,0,100
2730,0,100
2731,0,100
2732,0,100
2733,0,100
2734,0,100
2735,3.21629595756531,100
2736,0.391950041055679,100
2737,0,100
2738,2.91080546379089,127
2739,0,110
2740,0,100
2741,0,100
2742,0,100
2743,0,100
2744,0,100
2745,0,100
2746,0,100
2747,0,100
2748,0,100
2749,0,100
2750,0,100
2751,3.4641466178,100
2752,0.144099280238152,100
2753,0,100
2754,0,103
2755,0,100
2756,0,100
2757,0,100
2758,0,100
2759,0,100
2760,0,100
2761,0,100
2762,0,100
2763,0,100
2764,0,100
2765,0,100
2766,0,100
2767,1.42946480214596,100
2768,0.351602245122194,100
2769,0,100
2770,0,94
2771,0,100
2772,0,100
2773,0,100
2774,0,100
2775,0,100
2776,0,100
2777,0,100
2778,0,100
2779,0,100
2780,0,100
2781,0.0172919128090143,100
2782,70.9199020005763,100
2783,0,100
2784,0,135
2785,0,104
2786,0,141
2787,0,77
2788,0,100
2789,0,100
2790,0,100
2791,0,100
2792,0,100
2793,0,100
2794,0,100
2795,0,100
2796,15.0266729760915,100
2797,44.4690373800695,100
2798,0,100
2799,0,91
2800,0,120
2801,0,115
2802,0,72
2803,0,100
2804,0,100
2805,0,100
2806,0,100
2807,0,100
2808,0,100
2809,0.691676557064056,100
2810,0,90
2811,0.190211052075028,113
2812,0,89
2813,0,126
2814,0,83
2815,0,100
2816,0,100
2817,0,100
2818,0.086459569633007,100
2819,68.6604258604348,100
2820,0,100
2821,0,100
2822,0,100
2823,0,137
2824,0,84
2825,0,100
2826,0,100
2827,93.4339726790786,100
2828,5.00312685966492,100
2829,0,100
2830,0,100
2831,53.6222238317132,91
2832,0,111
2833,0,148
2834,0,85
2835,9.82180676795542,100
2836,78.303549323231,100
2837,62.6716592758894,16
2838,6.44411955028772,122
2839,0,79
2840,82.2518686149269,38
2841,0,96
2842,0,133
2843,0,104
2844,31.8747610375285,2
2845,71.7210933417082,20
2846,66.960052786395,80
2847,90.0908679962158,4
2848,67.2136681750417,18
2849,74.5050916671753,4
2850,67.357766924426,25
2851,42.6879706382751,3
2852,84.4364115856588,90
2853,76.0094876363873,18
2854,74.6607193648815,11
2855,80.3670489788055,6
2856,81.7676961421967,6
2857,58.8559093475342,3
2858,52.5616550445557,9
2859,49.8468227386475,3
2860,78.6320948600769,5
2861,83.4738313257694,10
2862,49.5182760953903,71
2863,28.1858199797571,77
2864,173.005593776703,12
2865,105.665118396282,30
2866,72.6029808372259,20
2867,84.0329363197088,100
